86,816
86,676
86,821
86,949
86,87
86,410
86,538
86,367
86,863
87,866
87,787
87,228
87,693
87,885
87,903
87,749
88,624
88,656
88,912
88,770
88,101
88,245
88,458
88,778
88,236
88,735
89,128
89,928
89,801
89,130
89,675
89,650
89,975
89,336
89,146
89,726
89,311
89,730
89,379
89,475
89,637
90,832
90,323
90,197
90,549
90,454
90,810
90,303
90,818
90,243
90,755
90,916
90,281
90,889
90,667
91,960
91,354
91,530
91,403
91,136
91,523
91,587
91,844
91,285
91,255
92,128
92,304
92,130
92,274
92,375
92,922
92,236
93,260
93,436
93,756
93,133
93,358
93,471
93,570
93,558
93,335
93,543
94,161
94,465
94,849
94,899
94,678
94,877
95,754
95,868
95,948
95,629
95,488
95,473
95,667
95,845
95,174
96,469
96,950
96,185
96,555
96,764
96,445
97,336
97,817
97,563
97,549
97,150
97,442
97,683
97,396
98,961
98,514
98,487
98,743
98,361
98,314
98,810
98,316
98,797
99,320
99,257
99,147
99,788
99,229
99,360
99,138
99,171
99,556
99,972
99,333
99,719
100,624
100,704
100,981
100,822
100,831
101,496
101,848
101,211
101,243
101,979
101,693
101,281
101,921
101,731
101,669
101,511
102,512
102,704
102,434
102,611
102,868
102,310
102,297
102,409
102,314
102,220
102,141
102,989
103,800
103,289
103,440
103,617
103,363
103,395
103,651
103,702
104,291
104,134
104,775
104,457
104,268
104,333
104,313
104,505
104,953
104,570
104,379
104,957
105,422
105,487
105,301
105,142
105,494
105,463
105,880
105,657
105,818
105,247
105,343
105,287
105,735
106,114
106,931
106,181
106,213
106,935
106,648
106,121
106,429
106,669
106,685
106,701
107,177
107,498
107,723
107,182
107,870
107,967
107,664
107,728
107,202
107,363
107,796
107,957
108,257
108,322
108,770
108,387
108,627
108,970
108,493
108,750
109,608
109,179
109,293
109,630
109,902
109,647
109,248
109,685
109,861
109,238
109,974
110,113
110,579
110,744
111,481
111,130
111,338
111,501
111,998
111,376
111,350
112,976
112,405
112,166
112,582
112,630
112,747
112,763
112,173
112,190
112,830
113,176
113,656
113,133
113,550
113,570
113,523
113,971
113,734
113,926
114,949
114,154
114,523
114,366
114,239
115,641
115,946
115,767
116,579
116,788
116,872
116,601
116,731
116,526
117,272
117,896
117,322
117,610
117,786
117,680
117,428
117,573
117,414
118,336
118,562
118,755
118,883
118,788
118,807
118,476
118,382
119,912
119,579
119,420
119,708
119,326
119,406
119,774
119,217
119,282
119,651
120,224
120,835
120,823
120,568
120,632
120,665
120,138
120,858
120,716
120,158
120,206
120,447
121,225
121,529
121,306
121,788
121,757
121,678
121,519
121,680
121,397
122,449
122,130
122,899
122,647
122,265
122,173
122,531
122,723
122,789
122,760
122,636
123,496
123,162
123,131
123,435
123,276
123,916
123,246
123,792
123,840
123,968
123,826
123,252
124,517
124,645
124,758
124,556
124,365
124,829
124,830
125,289
125,705
125,418
125,163
125,837
125,502
125,905
125,586
125,956
126,980
126,838
126,586
126,698
126,351
126,479
127,240
127,178
127,530
127,533
127,629
127,391
127,138
127,394
127,924
127,494
128,160
128,816
128,273
128,420
128,568
128,137
128,521
129,643
129,356
129,325
129,584
129,201
129,682
129,909
129,851
129,244
129,628
129,438
129,694
129,217
129,410
129,638
130,272
130,720
130,965
130,199
130,524
130,668
130,781
130,175
131,790
131,603
132,642
132,724
132,617
132,859
132,940
132,365
132,718
133,450
133,562
133,563
133,868
133,630
133,826
133,315
133,379
133,604
134,784
134,401
134,306
134,211
134,533
134,965
134,282
134,462
135,208
135,384
135,242
135,723
135,760
135,620
135,927
136,610
136,197
136,166
136,393
136,974
137,185
137,393
137,809
137,139
137,731
137,204
137,636
137,991
138,576
138,691
138,916
138,934
138,713
138,442
138,395
138,699
138,847
139,576
139,962
139,595
139,500
139,900
139,776
140,336
140,976
140,309
140,506
140,174
141,356
141,713
141,763
141,891
142,625
142,742
142,617
142,698
142,714
142,300
142,622
142,847
143,784
143,630
143,536
143,552
143,429
143,319
144,258
144,148
144,344
144,297
144,266
144,795
144,733
144,462
144,638
144,527
145,608
145,180
145,919
145,296
145,347
145,413
145,493
145,527
146,320
146,417
146,355
146,292
146,358
146,638
146,846
146,751
146,767
147,288
147,388
147,172
147,878
147,783
147,404
147,152
147,956
147,861
147,222
147,447
148,833
148,245
148,565
148,681
148,172
149,755
149,681
149,187
149,412
149,892
149,781
149,463
149,751
150,833
150,386
150,901
150,838
150,168
150,744
150,842
150,205
150,525
150,241
150,530
150,181
150,791
150,254
151,272
151,576
151,545
151,625
151,775
152,768
152,896
152,481
152,785
152,386
152,164
152,756
152,553
152,570
152,827
152,910
153,864
153,356
153,343
153,631
153,345
153,588
153,669
153,814
154,513
154,229
154,565
154,216
154,472
154,233
154,187
154,235
154,283
154,476
154,956
155,784
155,338
155,339
155,500
155,920
155,953
156,336
156,480
156,944
156,178
156,418
156,372
156,326
156,428
156,972
156,397
156,991
157,353
157,595
157,708
157,854
157,472
157,441
157,457
157,956
157,349
158,355
158,771
158,324
158,902
158,615
158,425
158,180
158,245
158,569
158,538
158,383
159,160
159,528
159,257
159,387
159,771
159,440
159,840
159,857
160,720
160,561
160,626
160,635
160,268
160,540
160,620
160,860
161,992
161,212
161,324
161,709
161,791
161,696
161,937
161,650
161,540
161,732
161,959
162,816
162,673
162,322
162,645
162,615
162,888
162,538
162,555
162,524
162,956
162,415
163,560
164,168
164,264
164,618
164,557
164,686
164,878
164,431
164,720
164,627
164,727
164,218
164,892
164,477
165,290
165,264
165,170
165,332
165,621
165,975
165,627
165,821
165,214
165,534
165,375
165,441
165,542
165,734
165,895
166,976
166,594
166,665
166,762
166,523
166,590
166,959
167,288
167,501
167,713
167,314
168,434
168,947
168,949
168,997
168,294
168,599
168,712
168,587
168,767
169,901
169,551
169,650
169,267
169,621
170,352
170,816
170,832
170,307
170,851
170,630
170,220
171,352
171,480
171,624
171,260
171,889
171,986
171,779
171,861
172,178
172,372
172,404
172,966
172,488
172,952
172,220
172,447
173,305
173,532
173,692
173,437
173,824
173,345
173,186
173,652
174,946
174,707
174,915
174,183
174,218
174,525
174,734
174,271
175,304
175,260
175,453
175,486
175,423
175,859
175,895
176,464
176,706
176,994
176,998
176,217
176,475
176,747
176,414
176,511
177,384
177,547
177,452
177,485
177,650
177,845
178,497
178,326
178,585
178,665
178,396
178,460
178,574
179,244
179,182
179,555
179,827
179,895
180,437
180,613
180,439
180,791
180,987
180,366
181,545
181,577
181,738
181,997
181,808
181,745
181,720
181,281
181,477
181,606
182,423
182,775
182,392
182,201
182,234
182,650
182,907
182,626
182,789
182,886
182,893
183,288
183,273
183,418
183,307
183,323
183,661
183,410
183,750
184,944
184,370
184,373
184,743
184,779
184,878
185,273
185,883
185,581
185,649
185,269
186,659
186,537
186,523
186,731
186,286
186,334
187,771
187,964
187,485
187,741
187,423
187,216
187,378
187,891
188,577
188,737
188,443
188,556
188,750
188,926
188,335
189,305
189,946
189,771
189,757
189,790
189,330
189,379
189,459
189,651
189,622
190,256
190,448
190,512
190,482
190,680
190,971
190,557
190,850
190,883
190,500
190,438
190,349
190,510
191,384
191,737
191,993
191,322
191,239
191,497
191,691
191,979
191,916
191,727
191,919
191,862
192,865
192,772
192,935
192,745
192,750
192,943
192,624
192,500
192,662
192,664
192,922
192,859
192,764
192,956
192,445
193,673
193,242
193,484
193,229
193,630
193,886
193,823
193,871
193,745
193,730
193,829
194,961
194,675
194,197
194,293
194,965
194,713
194,235
194,843
194,723
194,404
194,696
194,476
194,319
195,835
195,341
195,294
195,953
195,733
196,993
196,772
196,917
196,247
196,439
196,536
196,921
196,378
196,475
196,524
197,384
197,465
197,374
197,903
197,300
197,319
198,435
198,246
198,342
198,726
198,810
198,590
198,782
198,383
198,751
199,864
199,694
199,999
199,680
199,619
199,683
200,755
200,613
200,440
200,350
200,558
200,670
201,273
201,581
201,665
201,621
201,415
201,735
201,895
202,240
202,960
202,391
202,488
202,206
202,799
203,529
203,593
203,402
203,692
203,457
204,417
204,329
204,362
204,236
204,652
204,748
204,307
204,915
204,538
204,637
204,574
204,383
205,816
205,289
205,433
205,855
205,937
206,864
206,883
206,468
206,263
206,439
206,839
206,696
206,776
206,555
206,846
207,816
207,976
207,931
207,230
207,982
207,632
207,636
208,320
208,672
208,246
208,695
208,633
208,235
208,619
208,924
209,770
209,611
209,214
209,871
209,745
209,586
209,779
209,589
209,670
210,768
210,371
210,600
210,586
210,315
210,844
210,815
211,530
211,227
211,885
211,295
211,456
211,282
211,559
212,850
212,821
212,264
212,665
212,681
212,474
212,734
212,815
213,355
213,931
213,920
213,952
213,924
213,829
213,590
214,704
214,945
214,258
214,738
214,435
214,852
214,680
214,665
215,784
215,262
215,346
215,364
215,956
215,749
215,591
216,450
216,867
216,422
216,751
216,847
216,943
216,498
216,982
216,983
216,476
216,542
217,451
217,739
217,963
217,228
217,295
217,298
217,470
217,857
217,922
217,991
218,768
218,946
218,962
218,536
218,281
218,380
218,940
219,490
219,336
219,720
219,661
219,821
219,375
219,695
219,952
219,922
219,571
219,667
219,542
219,319
220,547
220,979
220,279
220,970
220,812
221,256
221,402
221,484
221,277
221,680
221,253
221,413
221,654
221,798
221,351
222,500
222,566
223,417
223,931
223,421
223,518
223,584
223,968
223,745
223,777
223,396
223,365
223,557
223,628
223,279
223,283
223,380
224,321
224,515
224,311
224,731
224,268
224,844
224,397
224,302
225,851
225,453
225,471
225,249
225,585
225,974
226,305
226,530
226,388
226,532
226,422
226,822
226,889
226,571
226,603
226,653
226,575
226,655
227,256
227,960
227,291
227,325
227,869
227,426
227,239
227,690
227,596
227,598
227,344
227,568
228,612
228,708
228,327
228,968
228,717
228,813
228,750
228,337
228,627
228,824
228,346
228,891
228,636
228,285
229,945
229,674
229,410
229,474
229,335
229,511
229,671
229,943
230,881
230,866
230,871
231,529
231,546
231,979
231,298
231,476
231,860
231,477
231,318
231,446
231,959
232,560
232,832
232,372
232,341
232,406
232,710
232,252
232,364
232,652
232,317
232,462
233,533
233,551
233,871
233,425
233,697
233,761
233,234
233,989
234,561
234,562
234,898
234,547
234,691
234,405
234,806
234,413
234,382
235,754
235,596
235,836
235,583
235,873
235,251
235,939
235,652
236,560
236,769
236,361
236,891
236,828
236,911
237,385
237,449
237,242
237,835
237,883
237,516
237,249
237,425
237,412
237,607
238,737
238,951
238,264
238,873
238,843
238,300
238,748
238,989
238,494
239,992
239,962
239,707
239,871
239,746
239,272
239,690
239,660
239,953
239,955
240,512
240,736
240,836
240,487
240,648
240,828
240,478
241,833
241,514
241,389
241,936
241,593
241,849
241,406
241,473
241,411
241,797
241,542
241,351
242,361
242,267
242,976
242,401
242,755
242,790
242,663
242,952
242,249
242,474
242,572
243,448
243,371
243,837
243,283
243,619
243,716
243,796
243,557
244,803
244,964
244,999
244,328
244,717
244,830
244,559
245,896
245,529
245,295
245,711
245,360
245,761
245,346
245,348
246,496
246,964
246,421
246,984
246,330
246,346
246,268
246,444
247,674
247,834
247,886
247,267
247,670
247,959
248,259
248,632
248,777
248,508
248,445
248,910
248,783
248,799
249,417
249,833
249,681
249,364
249,857
249,571
249,380
249,476
249,860
249,924
249,510
250,434
250,819
250,660
250,469
250,567
250,760
250,875
250,286
250,926
251,966
251,490
251,747
251,878
251,784
251,626
251,436
251,724
251,309
251,469
251,412
251,476
251,414
251,638
251,511
252,401
252,995
252,436
252,741
252,374
252,775
252,360
252,872
252,666
253,720
253,500
253,694
253,376
253,939
253,606
254,710
254,393
254,490
254,267
254,715
254,303
254,690
254,403
254,595
254,916
254,446
254,670
255,420
255,726
255,984
255,410
255,380
256,306
256,802
256,600
256,395
256,734
256,527
257,932
257,293
257,647
257,296
257,746
257,558
257,974
257,367
257,828
257,382
258,320
258,483
258,995
258,484
258,981
258,951
258,905
258,285
259,720
259,752
259,386
259,994
259,307
259,947
259,413
259,510
259,671
260,727
260,967
260,984
260,825
260,556
261,928
261,678
261,827
262,497
262,914
262,357
262,841
262,314
262,716
262,861
263,513
263,802
263,582
263,554
263,719
263,943
263,630
263,504
263,600
263,826
264,612
264,614
264,521
264,587
264,428
264,876
264,942
264,335
264,785
264,635
265,293
265,614
265,792
265,879
266,768
266,593
266,625
266,866
266,406
266,502
266,286
266,766
267,821
267,726
267,347
267,332
267,990
267,591
268,972
268,942
268,471
268,663
268,506
268,411
268,636
268,317
268,927
269,578
269,519
269,522
269,766
269,911
270,945
270,904
270,489
270,521
270,586
270,842
270,987
270,876
270,877
270,526
270,351
271,866
271,356
271,583
271,615
271,728
271,318
272,835
272,679
272,296
272,586
272,730
272,876
272,365
273,676
273,327
273,527
273,689
273,785
273,758
273,376
273,600
273,765
273,861
274,544
274,530
274,451
274,967
274,408
274,536
274,507
274,557
274,734
275,790
275,296
275,344
275,809
275,557
275,878
276,992
276,881
276,977
276,933
276,570
276,459
276,652
277,944
277,548
277,565
277,613
277,566
277,391
277,839
277,983
277,905
277,555
277,572
278,544
278,752
278,321
278,801
278,580
278,469
278,457
278,778
278,733
279,838
279,376
279,650
279,414
280,547
280,950
280,776
280,442
280,716
280,285
281,762
281,810
281,364
281,495
281,879
282,562
282,563
282,772
282,549
282,983
282,344
282,906
282,798
283,640
283,613
283,859
283,574
283,383
283,815
284,610
284,532
284,597
284,743
284,935
284,810
284,383
284,623
285,976
285,391
285,905
285,699
285,701
286,737
286,867
286,997
286,742
286,969
286,656
286,882
286,916
286,666
286,287
287,979
287,838
287,615
287,906
287,859
287,844
288,866
288,323
288,389
288,646
288,494
288,526
288,433
288,467
288,404
288,728
288,637
288,446
288,447
289,752
289,832
289,976
289,757
289,839
289,473
289,729
289,843
289,878
290,357
290,649
290,462
291,466
291,930
291,835
291,790
291,327
291,503
291,572
291,494
292,738
292,533
292,518
292,926
293,584
293,649
293,877
293,528
293,917
293,730
293,316
293,798
293,671
294,624
294,840
294,872
294,922
294,461
295,769
295,837
295,649
295,793
295,332
296,450
296,930
296,565
296,965
296,538
296,602
297,418
297,482
297,397
297,750
297,879
297,467
297,661
297,442
297,443
297,763
297,413
297,734
298,690
298,323
298,916
298,951
298,954
299,656
299,864
299,912
299,356
299,389
299,760
299,410
299,619
299,605
299,637
300,435
300,948
300,677
300,374
300,966
300,605
301,352
301,484
301,501
301,455
301,747
301,891
301,364
302,339
302,483
302,788
302,645
302,646
302,442
302,762
302,445
302,861
303,464
303,595
303,390
303,841
303,571
303,971
303,318
304,675
304,324
304,597
304,966
304,584
304,383
305,514
305,358
305,871
305,878
305,591
305,433
305,434
305,757
305,855
305,792
306,361
306,906
306,620
306,974
306,495
306,785
306,402
306,440
306,633
306,955
306,573
307,337
307,611
307,909
307,815
308,406
308,984
308,825
308,350
309,960
309,518
309,838
309,876
309,430
309,496
309,529
309,977
309,565
309,312
309,569
309,986
310,656
310,770
310,978
310,581
310,662
310,683
310,589
310,431
311,513
311,659
311,965
311,630
311,458
311,858
311,636
312,581
312,407
312,746
313,992
313,818
313,377
313,634
313,879
314,485
314,549
314,901
314,999
314,795
315,804
315,773
315,550
315,710
315,774
315,871
315,392
315,857
315,348
316,769
316,865
316,740
316,327
316,551
316,937
316,970
316,523
316,341
316,408
316,923
316,892
317,468
317,775
317,504
317,809
317,366
317,735
318,818
318,837
318,361
318,650
318,764
318,398
319,608
319,546
319,435
319,716
319,732
319,781
320,530
320,950
320,440
320,686
321,948
321,885
321,502
321,745
321,572
322,336
322,434
322,406
322,653
322,430
322,526
322,638
323,453
323,458
323,843
323,573
323,941
324,514
324,840
324,857
324,602
324,827
325,467
325,948
325,469
325,662
325,967
325,681
325,490
325,367
325,431
326,535
327,869
327,407
327,810
327,507
327,444
328,821
328,886
328,439
328,616
328,637
328,639
328,671
329,470
329,536
329,633
329,474
329,813
329,925
329,989
329,367
330,453
330,486
330,554
330,459
330,429
330,878
330,598
330,888
330,349
330,351
330,703
331,737
331,566
331,934
331,924
331,877
331,879
332,497
332,392
332,505
332,633
332,362
332,395
332,427
332,699
333,658
333,914
333,755
333,358
333,524
333,604
333,767
334,738
334,564
334,534
334,551
334,793
334,474
334,651
334,622
335,834
335,836
335,552
335,776
335,394
335,843
335,594
335,790
335,823
335,889
335,476
336,706
336,454
336,657
336,562
336,349
336,734
336,927
337,849
337,693
337,570
337,556
337,812
337,894
338,674
338,837
338,711
338,999
338,873
338,940
338,526
338,562
338,627
338,726
338,536
338,987
339,755
339,854
339,823
339,523
339,348
339,750
339,511
340,473
340,777
341,690
341,946
341,411
341,875
342,530
342,822
342,759
342,972
342,861
342,925
343,833
343,564
343,437
343,349
344,421
344,933
344,966
344,998
344,488
344,395
344,980
344,695
344,955
345,932
345,613
345,439
345,392
345,348
345,764
345,828
345,590
345,751
345,767
346,514
346,994
346,679
346,967
346,649
346,745
346,682
346,366
346,827
347,551
347,778
347,955
347,444
348,912
348,583
348,601
348,459
348,830
348,847
349,708
349,709
349,874
349,947
349,696
349,575
349,607
350,368
350,820
350,980
350,853
350,538
351,966
351,615
351,809
351,628
351,666
351,954
351,991
352,630
352,553
352,825
352,574
352,942
352,719
353,531
353,359
353,503
353,935
353,778
353,523
353,668
353,766
353,735
354,690
354,372
354,361
354,651
354,892
354,526
355,609
355,673
355,929
355,708
355,485
355,583
355,937
355,912
355,629
355,507
356,659
356,773
356,789
357,740
357,807
357,428
357,977
357,567
357,568
357,409
357,442
357,572
357,892
357,893
357,606
358,385
358,450
358,493
358,948
358,535
358,504
358,731
358,380
358,893
359,544
359,450
359,883
359,388
359,869
359,731
359,923
359,750
360,836
360,663
360,847
361,656
361,404
361,436
361,781
361,941
362,896
362,835
362,743
362,775
362,552
362,876
362,877
362,592
362,824
362,990
363,512
363,993
363,612
363,600
363,700
363,879
364,861
364,526
364,719
365,481
365,388
365,518
365,875
365,876
365,878
365,528
365,959
366,544
366,804
366,393
366,651
366,494
366,721
366,913
366,850
366,914
366,693
366,472
367,748
367,525
367,751
367,728
367,922
367,989
368,600
368,649
368,701
368,719
369,965
369,823
369,601
369,841
369,588
370,609
370,658
370,613
370,410
370,396
370,668
370,573
370,815
371,912
371,786
371,792
371,984
371,938
371,413
371,494
371,862
372,834
372,792
372,904
372,716
373,416
373,705
373,946
373,420
373,635
373,463
374,513
374,929
374,483
374,876
374,494
374,750
374,946
374,981
374,924
375,609
375,865
375,596
375,997
375,568
375,938
375,892
375,542
376,705
376,613
376,554
376,555
376,815
377,675
377,724
377,807
377,681
377,779
377,492
378,896
378,610
378,405
378,950
378,408
378,873
378,506
379,674
379,738
379,898
379,983
379,890
379,909
379,702
380,592
380,865
380,787
380,775
380,872
380,636
380,525
381,499
381,567
381,696
381,952
381,909
381,989
381,735
382,464
382,816
382,551
382,585
382,732
383,617
383,911
384,721
384,501
384,629
384,853
384,921
384,493
384,814
384,830
385,770
385,795
385,861
385,990
386,496
386,598
386,535
386,682
387,453
387,518
387,566
387,700
387,959
388,518
388,999
388,977
388,756
388,629
388,694
388,700
388,638
388,671
389,807
389,891
390,673
390,532
390,964
390,811
391,899
391,420
391,967
391,874
391,940
391,622
391,910
391,435
391,477
391,733
392,593
392,434
392,562
392,452
392,826
392,571
392,463
392,575
393,917
393,614
393,682
393,954
393,620
393,860
394,807
394,537
394,811
394,907
394,987
394,444
394,653
394,879
395,962
395,835
395,556
395,876
395,653
395,600
395,792
395,957
396,448
396,993
396,626
396,690
397,853
397,502
397,922
398,688
398,516
398,872
398,621
399,758
399,407
399,567
399,616
399,681
399,828
399,926
399,911
400,720
400,434
400,612
400,693
400,774
400,823
400,506
400,638
400,767
401,688
401,404
401,790
401,616
401,809
401,635
401,495
402,880
402,529
402,936
402,555
403,801
403,884
403,665
403,475
403,461
403,589
403,783
404,935
404,490
404,971
404,951
404,601
404,986
404,956
404,990
405,595
405,947
405,904
405,473
405,778
405,780
405,844
405,461
405,799
406,432
406,661
406,604
406,796
407,720
407,514
407,456
407,873
407,538
408,833
408,674
408,419
408,579
408,710
408,970
408,530
408,594
408,851
408,532
408,662
408,919
409,497
409,850
409,453
409,442
409,605
410,514
410,443
410,447
410,479
410,799
411,720
411,979
411,585
411,671
412,516
412,598
412,919
412,828
413,741
413,841
414,452
414,573
414,542
415,657
415,754
415,834
415,828
415,621
415,430
416,496
416,771
416,836
416,997
416,617
416,731
416,846
417,737
417,583
417,460
417,846
418,933
418,806
418,638
418,751
419,769
419,642
419,599
419,908
419,958
420,747
420,540
420,652
420,573
420,574
420,718
421,562
421,979
421,661
421,877
422,484
422,936
422,984
422,700
422,862
423,769
423,739
423,947
423,970
424,836
424,933
424,886
424,583
424,873
424,651
424,510
424,958
426,720
426,770
426,883
426,518
426,646
427,569
427,922
427,731
427,637
428,613
428,679
428,735
428,927
429,701
430,836
430,570
430,508
430,671
431,451
431,971
431,511
432,864
432,866
432,759
432,862
433,849
433,626
433,674
433,802
433,978
433,659
433,825
433,892
434,741
434,459
434,912
434,497
434,754
434,818
434,438
434,726
434,790
434,503
435,865
435,803
435,781
435,752
435,499
435,596
435,982
435,664
435,505
436,561
436,694
436,552
436,746
436,940
436,607
437,692
437,517
437,558
438,768
438,451
438,787
438,851
438,964
438,837
439,992
439,490
440,904
440,718
441,834
441,503
442,704
442,912
443,803
443,756
443,774
443,615
443,879
444,514
444,610
444,807
444,909
444,884
444,951
444,700
444,732
444,956
445,514
445,665
445,619
446,818
446,759
447,960
447,986
448,738
448,803
448,697
449,785
449,643
449,618
449,671
450,609
450,742
450,488
450,910
450,974
450,912
450,766
451,882
451,867
451,598
451,697
451,762
452,724
452,597
452,574
453,597
453,679
453,666
453,731
454,898
454,789
454,919
